GeneID	max_transcript
PIAS3	10559
PIAS4	31650
PIBF1	234326
PICALM	112684
PICK1	18446
PIDD1	6047
PIEZO1	69882
PIEZO2	478515
PIF1	10012
PIGA	16103
PIGB	36426
PIGBOS1	1939
PIGC	2612
PIGF	36104
PIGG	40994
PIGH	10995
PIGK	130440
PIGL	109201
PIGM	7037
PIGN	145892
PIGO	7913
PIGP	7794
PIGQ	14170
PIGS	18137
PIGT	10100
PIGU	116743
PIGV	13605
PIGW	4541
PIGX	23628
PIH1D1	5516
PIK3AP1	127199
PIK3C2A	121410
PIK3C2B	67716
PIK3C3	132595
PIK3CA	91736
PIK3CB	182230
PIK3CD	77383
PIK3CD-AS2	15148
PIK3IP1	10941
PIK3R1	86065
PIK3R2	17369
PIK3R3	134761
PIK3R4	67895
PIKFYVE	92491
PILRB	9828
PIM1	5276
PIM2	5842
PIM3	3300
PIMREG	7014
PIN1	14482
PIN1P1	995
PIN4	82288
PIN4P1	2345
PINK1	18053
PINK1-AS	9536
PINX1	74938
PIP4K2A	179724
PIP4K2B	34214
PIP4K2C	12225
PIP4P1	3759
PIP4P2	47056
PIP5K1A	50979
PIP5K1C	70285
PIP5K1P1	4242
PIP5KL1	9896
PIPSL	3775
PIR	108787
PISD	44073
PITHD1	9814
PITPNA	45074
PITPNA-AS1	1177
PITPNB	67637
PITPNC1	319975
PITPNM1	13595
PITPNM2	127009
PITPNM3	105292
PITRM1	35114
PITRM1-AS1	7028
PITX1	6494
PITX2	24699
PITX3	11323
PJA1	4707
PJA2	75252
PJVK	10724
PKD1	47190
PKD1P1	34216
PKD1P3-NPIPA1	42209
PKD1P4-NPIPA8	80819
PKD1P5-LOC105376752	43820
PKD1P6-NPIPP1	39821
PKD2	70142
PKDCC	10495
PKDREJ	7680
PKIA	88927
PKIB	254456
PKIG	87256
PKM	32595
PKMYT1	7638
PKN1	38553
PKN2	152111
PKN3	18413
PKNOX1	59421
PKNOX2	268638
PKP2	106100
PKP3	12312
PKP4	225936
PLA2G12A	20081
PLA2G15	15685
PLA2G4A	160081
PLA2G4C	63009
PLA2G6	70335
PLA2G7	31377
PLA2R1	130609
PLAA	44023
PLAAT1	29633
PLAAT3	39998
PLAC1	198479
PLAC4	10008
PLAC8L1	21264
PLAG1	50364
PLAGL1	124299
PLAGL2	15239
PLAT	32847
PLAUR	24251
PLBD1	64222
PLBD2	33042
PLCB1	752634
PLCB2	20026
PLCB3	17922
PLCB4	411761
PLCD3	23556
PLCE1	338892
PLCG1	40083
PLCG2	183394
PLCH1	265190
PLCL1	345270
PLCL2	205649
PLCXD1	26999
PLCXD2	171771
PLD1	210079
PLD2	16278
PLD3	30065
PLD6	5338
PLEC	61592
PLEK2	25181
PLEKHA1	67892
PLEKHA2	72565
PLEKHA3	36006
PLEKHA4	31520
PLEKHA5	246666
PLEKHA6	141076
PLEKHA7	237117
PLEKHA8	102070
PLEKHA8P1	42972
PLEKHB1	16238
PLEKHB2	45005
PLEKHD1	46823
PLEKHF1	10015
PLEKHF2	22900
PLEKHG1	243780
PLEKHG2	15746
PLEKHG3	45825
PLEKHG4	11318
PLEKHG4B	97798
PLEKHG5	53969
PLEKHG6	18070
PLEKHH1	56322
PLEKHH2	130727
PLEKHH3	9079
PLEKHJ1	6377
PLEKHM1	54827
PLEKHM1P1	52343
PLEKHM2	50449
PLEKHM3	204239
PLEKHN1	9383
PLEKHO1	10631
PLEKHO2	26119
PLGRKT	79954
PLIN1	14997
PLIN2	11845
PLIN3	29326
PLIN4	16290
PLK1	11478
PLK2	6156
PLK3	5613
PLK4	18329
PLLP	28575
PLOD1	40820
PLOD2	92054
PLOD3	11597
PLP2	3336
PLPBP	17123
PLPP1	110236
PLPP2	10359
PLPP3	84802
PLPP5	6092
PLPP6	2964
PLPPR2	10266
PLPPR3	9464
PLRG1	15436
PLS1	117270
PLS3	89685
PLSCR1	29427
PLSCR4	58843
PLXDC1	88324
PLXDC2	473423
PLXNA1	48798
PLXNA2	222141
PLXNA3	19498
PLXNA4	453232
PLXNB1	26232
PLXNB2	32667
PLXNC1	159098
PLXND1	51526
PM20D2	19510
PMAIP1	4309
PMEL	12607
PMEPA1	63144
PMF1	27089
PMFBP1	53353
PML	53106
PMM1	12939
PMM2	51486
PMP22	35547
PMPCA	13188
PMPCB	17251
PMS1	93544
PMS2	38180
PMS2CL	16296
PMS2P1	15667
PMS2P3	20376
PMS2P4	26311
PMVK	17918
PNCK	18038
PNISR	27294
PNKD	76274
PNKP	6372
PNMA1	2601
PNMA2	9171
PNMA6A	2605
PNMA8A	5072
PNN	7966
PNO1	18408
PNP	8627
PNPLA2	6657
PNPLA3	23777
PNPLA4	29166
PNPLA6	27599
PNPLA7	90450
PNPLA8	57761
PNPO	7737
PNPT1	59783
PNRC1	4409
PNRC2	3631
POC1A	79197
POC1B	106326
POC5	43313
PODXL	56357
PODXL2	43617
POFUT1	30778
POFUT2	23960
POGK	16871
POGLUT1	25744
POGLUT2	14695
POGLUT3	26268
POGZ	56770
POLA1	303067
POLA2	36723
POLB	33314
POLD1	33695
POLD2	8890
POLD3	50493
POLD4	2831
POLDIP2	10961
POLDIP3	31241
POLE	63580
POLE2	44828
POLE3	3510
POLE4	11485
POLG	18498
POLG2	19269
POLH	44338
POLI	51787
POLK	94069
POLL	9388
POLM	10478
POLN	170203
POLQ	114557
POLR1A	85670
POLR1B	37782
POLR1C	45318
POLR1D	46668
POLR1E	17762
POLR2A	30248
POLR2B	52522
POLR2C	9330
POLR2D	14602
POLR2E	8813
POLR2F	88252
POLR2G	5130
POLR2H	6881
POLR2I	1166
POLR2J	5828
POLR2J2	34987
POLR2J3	34702
POLR2J4	78299
POLR2K	3367
POLR2L	2808
POLR2M	11036
POLR3A	54366
POLR3B	152450
POLR3C	20201
POLR3D	9468
POLR3E	37728
POLR3F	17256
POLR3G	40626
POLR3GL	14166
POLR3H	18805
POLR3K	7201
POLRMT	16316
POM121	72102
POM121C	69513
POMGNT1	31624
POMGNT2	26845
POMK	29919
POMP	19829
POMT1	20881
POMT2	45926
POMZP3	17317
PON2	30210
POP1	42542
POP4	10952
POP5	2638
POP7	1365
POPDC3	22114
POR	71700
PORCN	11816
POT1	107597
POTEE	46962
POTEF	55687
POTEI	50252
POTEJ	46597
POTEM	36318
POU2F1	206460
POU2F2	46323
POU3F2	4884
POU3F3	4458
POU4F1	5186
POU6F1	31126
PPA1	30593
PPA2	104993
PPAN	5780
PPARA	93229
PPARD	85633
PPARG	146858
PPARGC1A	680884
PPARGC1B	124712
PPAT	42252
PPCDC	27136
PPCS	16884
PPDPF	1441
PPFIA1	114622
PPFIA2	501375
PPFIA3	31479
PPFIA4	52245
PPFIBP1	171358
PPHLN1	122454
PPIA	6436
PPIB	7340
PPIC	13475
PPID	14269
PPIE	25069
PPIEL	37418
PPIF	7864
PPIG	57054
PPIH	18335
PPIL1	19973
PPIL2	34003
PPIL3	18170
PPIL4	41548
PPIL6	50956
PPIP5K1	56791
PPIP5K1P1-CATSPER2	59469
PPIP5K2	92498
PPL	54641
PPM1A	53337
PPM1B	65771
PPM1D	66086
PPM1E	229325
PPM1F	33423
PPM1G	28392
PPM1H	291156
PPM1J	5334
PPM1K	26941
PPM1L	322670
PPM1M	4840
PPM1N	4033
PPME1	83414
PPOX	4794
PPP1CA	3675
PPP1CB	51192
PPP1CC	23211
PPP1R10	16831
PPP1R11	3133
PPP1R12A	161892
PPP1R12B	244003
PPP1R12C	26719
PPP1R13B	114379
PPP1R13L	26722
PPP1R14A	5137
PPP1R14B	2464
PPP1R14B-AS1	2348
PPP1R14C	107348
PPP1R15A	3670
PPP1R15B	8453
PPP1R16A	24139
PPP1R16B	117327
PPP1R18	10818
PPP1R1A	9413
PPP1R1B	9672
PPP1R1C	163515
PPP1R2	28897
PPP1R21	74623
PPP1R26	9110
PPP1R26-AS1	9530
PPP1R2B	2233
PPP1R32	9808
PPP1R35	1214
PPP1R37	54106
PPP1R3B	15283
PPP1R3C	4629
PPP1R3D	3642
PPP1R3E	7207
PPP1R3F	18295
PPP1R3G	4146
PPP1R7	34077
PPP1R8	20893
PPP1R9A	388806
PPP1R9B	16940
PPP2CA	31741
PPP2CB	27199
PPP2R1A	39466
PPP2R1B	39476
PPP2R2A	81171
PPP2R2C	243218
PPP2R2D	58826
PPP2R3A	182166
PPP2R3B	53131
PPP2R3C	37075
PPP2R5A	76443
PPP2R5B	9786
PPP2R5C	167404
PPP2R5D	27772
PPP2R5E	172013
PPP3CA	324108
PPP3CB	59596
PPP3CB-AS1	11557
PPP3CC	100174
PPP3R1	73675
PPP4C	9382
PPP4R1	67765
PPP4R1L	76662
PPP4R2	72458
PPP4R3A	53173
PPP4R3B	70330
PPP4R4	105412
PPP5C	43888
PPP6C	43366
PPP6R1	29238
PPP6R2	101762
PPP6R3	154581
PPRC1	17339
PPT1	25791
PPT2	10160
PPT2-EGFL8	14299
PPTC7	50073
PPWD1	24304
PQBP1	5233
PRADC1	5278
PRAF2	2841
PRAG1	68704
PRAME	11665
PRC1	28492
PRC1-AS1	22255
PRCC	33279
PRCP	78799
PRDM1	23600
PRDM10	103124
PRDM11	131075
PRDM13	8804
PRDM15	81119
PRDM16	369418
PRDM2	124891
PRDM4	28266
PRDM5	230953
PRDM6	105025
PRDM8	19058
PRDX1	11855
PRDX2	4977
PRDX3	11092
PRDX4	18904
PRDX5	3690
PRDX6	11480
PREB	3919
PRELID1	3150
PRELID2	78998
PRELID3A	24305
PRELID3B	9641
PREP	129864
PREPL	44253
PREX1	203746
PREX2	284986
PRICKLE1	132989
PRICKLE2	175937
PRICKLE3	11570
PRICKLE4	6670
PRIM1	20743
PRIM2	329220
PRIMPOL	45213
PRKAA1	38816
PRKAA2	70021
PRKAB1	13486
PRKAB2	17364
PRKACA	26067
PRKACB	160523
PRKAG1	16502
PRKAG2	320988
PRKAG2-AS1	2181
PRKAR1A	119806
PRKAR1B	178479
PRKAR2A	101288
PRKAR2A-AS1	4045
PRKAR2B	117106
PRKCA	508130
PRKCB	384628
PRKCD	31508
PRKCE	536315
PRKCH	229537
PRKCI	83553
PRKCQ	186204
PRKCQ-AS1	4936
PRKCSH	15710
PRKCZ	134984
PRKCZ-AS1	2081
PRKD1	351366
PRKD2	42811
PRKD3	74330
PRKDC	187023
PRKG1	1307462
PRKRA	19761
PRKRIP1	30303
PRKXP1	11531
PRMT1	11298
PRMT2	29529
PRMT3	121803
PRMT5	8847
PRMT6	2620
PRMT7	47529
PRMT9	46445
PRNCR1	12721
PRNP	15132
PROB1	4512
PROCA1	8691
PROCR	5290
PROK2	13493
PROM1	115795
PROM2	16853
PRORP	155070
PRORSD1P	2152
PROS1	101044
PROSER1	28224
PROSER2	48921
PROSER3	12990
PROX1	53531
PROX1-AS1	166512
PROX2	10801
PRPF18	43894
PRPF19	16037
PRPF3	31760
PRPF31	16010
PRPF38A	16233
PRPF38B	10618
PRPF39	32166
PRPF4	17271
PRPF40A	66423
PRPF40B	21255
PRPF4B	43683
PRPF6	51968
PRPF8	34238
PRPH	3537
PRPS1	22602
PRPS1L1	1075
PRPS2	32872
PRPSAP1	44438
PRPSAP2	74987
PRR11	50963
PRR12	35257
PRR13	4994
PRR14	5662
PRR14L	68784
PRR15	3458
PRR22	1786
PRR25	8418
PRR3	7014
PRR34-AS1	4676
PRR36	5671
PRR5	69134
PRR5L	168916
PRR7	10291
PRR7-AS1	10055
PRRC1	37445
PRRC2A	17047
PRRC2B	70098
PRRC2C	107981
PRRG1	107965
PRRG4	28193
PRRT1	4726
PRRT2	3688
PRRT3	6873
PRRT4	11365
PRRX1	75290
PRRX2	57025
PRSS12	72965
PRSS16	8919
PRSS23	152361
PRSS27	7802
PRSS3	48765
PRSS35	13168
PRSS53	5385
PRTFDC1	103992
PRTG	131608
PRUNE1	27264
PRUNE2	294738
PRX	19610
PRXL2A	28564
PRXL2B	4945
PRXL2C	15739
PSAP	34953
PSAT1	32968
PSD	17317
PSD3	486400
PSD4	35420
PSEN1	87184
PSEN2	25531
PSENEN	1868
PSIP1	46953
PSKH1	36422
PSMA1	138758
PSMA2	15313
PSMA3	27204
PSMA3-AS1	32772
PSMA4	11968
PSMA5	27406
PSMA6	38921
PSMA7	6661
PSMB1	18187
PSMB10	2343
PSMB2	41985
PSMB3	11484
PSMB4	2364
PSMB5	9369
PSMB6	2359
PSMB7	61977
PSMC1	18876
PSMC2	21752
PSMC3	7704
PSMC3IP	5521
PSMC4	10759
PSMC5	4588
PSMC6	21390
PSMD1	115962
PSMD10	7439
PSMD11	38809
PSMD12	28661
PSMD13	16008
PSMD14	103292
PSMD2	9809
PSMD3	17152
PSMD4	12726
PSMD5	26868
PSMD6	13461
PSMD6-AS2	8219
PSMD7	9474
PSMD8	9274
PSMD9	29507
PSME1	2809
PSME2	3245
PSME3	10363
PSME3IP1	33650
PSME4	106924
PSMF1	59017
PSMG1	8682
PSMG2	67002
PSMG3	2698
PSMG3-AS1	19552
PSMG4	9102
PSPC1	108284
PSPH	40380
PSRC1	3614
PSTK	9989
PSTPIP2	88724
PTAR1	50484
PTBP1	14860
PTBP2	101955
PTBP3	115949
PTCD2	48022
PTCD3	35922
PTCH1	74077
PTCH2	23100
PTCHD1	69525
PTDSS1	75093
PTDSS2	43132
PTEN	108305
PTENP1	3916
PTER	76802
PTGDS	4238
PTGER2	14283
PTGER3	195458
PTGER4	13820
PTGES	14693
PTGES2	7769
PTGES3	25067
PTGFRN	80436
PTGR1	50133
PTGR2	33895
PTHLH	14649
PTK2	344179
PTK2B	147908
PTK7	85401
PTMA	5015
PTMS	4589
PTN	116387
PTOV1	10039
PTOV1-AS1	13030
PTOV1-AS2	2824
PTP4A1	11576
PTP4A2	31947
PTP4A3	46337
PTPA	37996
PTPDC1	79040
PTPMT1	8031
PTPN1	74857
PTPN11	90971
PTPN12	102774
PTPN13	220860
PTPN14	202900
PTPN18	19349
PTPN2	98857
PTPN21	89229
PTPN23	32414
PTPN3	122607
PTPN4	224976
PTPN6	14739
PTPN9	116064
PTPRA	174474
PTPRB	121559
PTPRD	2298756
PTPRE	178752
PTPRF	97635
PTPRG	736038
PTPRJ	190280
PTPRK	555950
PTPRM	839545
PTPRR	282658
PTPRS	135304
PTPRU	90278
PTRH2	10292
PTRHD1	3115
PTS	7544
PTTG1	6884
PTTG1IP	24318
PTTG2	729
PTTG3P	700
PTX3	6782
PUDP	99233
PUF60	12971
PUM1	134211
PUM2	103540
PUM3	39940
PURA	11505
PURB	9231
PURG	37554
PUS1	16620
PUS10	78029
PUS3	9736
PUS7	65768
PUS7L	39798
PUSL1	3097
PVR	22250
PVRIG	2240
PVT1	306720
PWP1	27430
PWWP2A	43565
PWWP2B	20654
PWWP3A	23470
PWWP3B	40651
PXDC1	29410
PXDN	112628
PXK	93237
PXMP2	17398
PXMP4	17551
PXN	55332
PXN-AS1	11537
PXYLP1	63099
PYCR1	4942
PYCR2	4463
PYCR3	6365
PYGB	49927
PYGL	39266
PYGM	14326
PYGO1	50084
PYGO2	4756
PYM1	26481
PYROXD1	33593
QARS1	8825
QDPR	25841
QKI	163873
QPCT	28692
QPCTL	11318
QPRT	19691
QRFPR	52376
QRICH1	64666
QRICH2	33631
QRSL1	38839
QSER1	87457
QSOX1	49161
QSOX2	39475
QTRT1	11926
QTRT2	31684
R3HCC1	8187
R3HCC1L	110273
R3HDM1	193785
R3HDM2	177279
R3HDM4	16716
RAB10	103370
RAB11A	22495
RAB11B	14073
RAB11FIP1	40879
RAB11FIP2	42025
RAB11FIP3	100884
RAB11FIP4	146536
RAB11FIP5	39566
RAB12	29937
RAB13	4734
RAB14	23736
RAB15	26520
RAB17	16408
RAB18	37935
RAB1A	43447
RAB1B	8853
RAB20	38656
RAB21	45423
RAB22A	57792
RAB23	35320
RAB24	2554
RAB26	6017
RAB27A	86847
RAB27B	177659
RAB28	116642
RAB29	7496
RAB2A	106734
RAB2B	17939
RAB30	98764
RAB30-DT	1646
RAB31	154250
RAB32	11120
RAB33B	22488
RAB34	3987
RAB35	21653
RAB36	20319
RAB38	62192
RAB39A	35034
RAB3A	7258
RAB3B	82744
RAB3D	17588
RAB3GAP1	118417
RAB3GAP2	124160
RAB3IL1	22983
RAB3IP	84339
RAB40A	20358
RAB40B	43725
RAB40C	39916
RAB43	34581
RAB4A	34831
RAB5A	38095
RAB5B	22770
RAB5C	30010
RAB5IF	6778
RAB6A	85436
RAB6B	71646
RAB6C	3072
RAB6D	3666
RAB7A	88615
RAB8A	22345
RAB8B	78168
RAB9A	21376
RAB9B	55958
RABAC1	2637
RABEP1	104055
RABEP2	20817
RABEPK	33619
RABGAP1	163845
RABGAP1L	835788
RABGEF1	156894
RABGGTA	6089
RABGGTB	8896
RABIF	10867
RABL2A	16125
RABL2B	16130
RABL3	57578
RABL6	33239
RAC1	29440
RAC3	2526
RACGAP1	36395
RACGAP1P	2793
RACK1	7005
RAD1	10243
RAD17	45733
RAD18	86397
RAD21	28842
RAD23A	7829
RAD23B	48910
RAD50	89370
RAD51	37166
RAD51AP1	21157
RAD51-AS1	1350
RAD51B	863327
RAD51C	43009
RAD51D	27537
RAD52	78305
RAD54B	103155
RAD54L	30785
RAD54L2	129941
RAD9A	6424
RADIL	86661
RADX	67513
RAE1	27947
RAF1	80600
RAI1	129993
RAI14	176284
RAI2	61288
RALA	84546
RALB	41858
RALBP1	62600
RALGAPA1	270939
RALGAPA1P1	7492
RALGAPA2	323114
RALGAPB	106015
RALGDS	51488
RALGPS1	308384
RALGPS2	196695
RALY	90973
RAMAC	4847
RAMP2-AS1	7331
RAN	5684
RANBP1	11251
RANBP10	83490
RANBP17	437997
RANBP2	66327
RANBP3	61999
RANBP6	4599
RANBP9	90337
RANGAP1	57590
RANGRF	1417
RAP1A	174686
RAP1B	61002
RAP1GAP	73136
RAP1GAP2	260983
RAP1GDS1	182474
RAP2A	34959
RAP2B	8400
RAP2C	16456
RAPGEF1	163174
RAPGEF2	256122
RAPGEF3	24517
RAPGEF4	317047
RAPGEF5	238918
RAPGEF6	211308
RAPGEFL1	18646
RAPH1	101619
RARA	48463
RARB	768608
RARG	21690
RARS1	32830
RARS2	76097
RASA1	124033
RASA2	128329
RASA3	154840
RASA4	37112
RASA4B	37801
RASA4DP	69986
RASAL1	37420
RASAL2	390045
RASAL2-AS1	2485
RASD2	21192
RASEF	83552
RASGEF1A	72530
RASGEF1B	45514
RASGRF2	269799
RASGRP1	76711
RASGRP3	128383
RASIP1	20025
RASL10B	11882
RASL11A	4358
RASL11B	4518
RASSF1	11150
RASSF2	43585
RASSF3	87069
RASSF4	36088
RASSF5	81916
RASSF6	49081
RASSF7	3055
RASSF8	121207
RASSF9	35706
RAVER1	17316
RAVER2	88258
RAX	6416
RB1	178143
RB1CC1	92008
RBAK	23626
RBBP4	35003
RBBP5	35836
RBBP6	33296
RBBP7	26021
RBBP8	93158
RBBP9	10684
RBCK1	24087
RBFA	16214
RBFOX2	290088
RBFOX3	521706
RBIS	6369
RBL1	99646
RBL2	57177
RBM10	41597
RBM11	12215
RBM12	15975
RBM12B	11653
RBM12B-AS1	708
RBM14	13296
RBM15	7358
RBM15B	6620
RBM17	28413
RBM18	27218
RBM19	149585
RBM20	195132
RBM22	10270
RBM23	25945
RBM24	12507
RBM25	65365
RBM26	87387
RBM26-AS1	18024
RBM27	85616
RBM28	46223
RBM3	6677
RBM33	136819
RBM34	30067
RBM38	17934
RBM39	40913
RBM4	29676
RBM41	56934
RBM42	8670
RBM43	13923
RBM45	17218
RBM47	207314
RBM48	11686
RBM4B	12888
RBM5	30102
RBM5-AS1	1385
RBM6	137099
RBM7	10081
RBM8A	5979
RBMS1	221656
RBMS2	74372
RBMS3	729315
RBMS3-AS3	16745
RBMX	11533
RBMX2	11669
RBMXL1	13504
RBP1	22302
RBP5	6319
RBP7	18793
RBPJ	271672
RBPMS	187715
RBPMS2	35698
RBSN	29075
RBX1	21931
RC3H1	91273
RC3H2	60801
RCAN1	98670
RCAN2	271337
RCAN3	38696
RCBTB1	53612
RCBTB2	46932
RCC1	33253
RCC1L	46761
RCC2	32917
RCCD1	8249
RCE1	3111
RCHY1	35393
RCL1	68243
RCN1	14696
RCN2	22644
RCN3	15630
RCOR1	137910
RCOR2	5934
RCOR3	57106
RDH10	30679
RDH11	18963
RDH13	25204
RDH14	5930
RDH16	7943
RDM1	12692
RDX	121832
REC8	8174
RECK	87542
RECQL	32759
RECQL4	6542
RECQL5	40300
REEP1	124086
REEP2	7908
REEP3	103727
REEP4	3887
REEP5	45842
REEP6	6746
REL	50038
RELA	9376
RELB	36728
RELCH	122993
RELL1	95572
RELL2	4114
RELT	21075
REM2	4456
RENBP	9374
REPIN1	5943
REPS1	84246
REPS2	206614
RER1	13595
RERE	465236
RERG	113634
RESF1	33692
REST	27944
RETREG1	144020
RETREG2	7200
RETREG3	29919
RETSAT	12573
REV1	89540
REV3L	184684
REX1BD	3652
REXO1	33235
REXO2	10811
REXO4	12114
REXO5	43138
RFC1	78906
RFC2	22956
RFC3	148489
RFC4	16802
RFC5	15576
RFESD	11305
RFFL	83236
RFK	8900
RFLNB	12975
RFNG	3909
RFT1	41950
RFTN1	197854
RFWD3	45478
RFX1	44790
RFX2	117336
RFX3	307704
RFX5	6653
RFX6	54918
RFX7	157802
RFXANK	9670
RFXAP	10401
RGL1	292434
RGL2	7734
RGL3	25253
RGL4	8315
RGMA	53940
RGMB	27862
RGMB-AS1	3466
RGP1	9290
RGPD3	63665
RGPD4	65612
RGS10	42901
RGS12	125766
RGS14	14672
RGS16	5766
RGS17	126823
RGS19	6783
RGS2	3236
RGS20	107508
RGS3	153008
RGS5	179492
RGS7	582463
RGS9	90333
RGS9BP	2452
RHBDD1	199048
RHBDD2	9934
RHBDD3	8311
RHBDF1	14572
RHBDF2	30534
RHBDL1	2597
RHBDL3	58827
RHEB	53883
RHNO1	13259
RHOA	52830
RHOB	2366
RHOBTB1	132000
RHOBTB2	32948
RHOBTB3	65025
RHOC	6276
RHOD	15170
RHOG	13981
RHOQ	42198
RHOT1	83317
RHOT2	6091
RHOU	121865
RHOV	2020
RHOXF1P1	4834
RHPN1	15345
RHPN2	86296
RIBC1	8264
RIBC2	18816
RIC1	147449
RIC3	76060
RIC8A	7664
RIC8B	114634
RICTOR	136478
RIDA	14827
RIF1	72269
RILPL1	63665
RILPL2	21694
RIMKLA	43440
RIMKLB	101491
RIMS2	755484
RIMS3	45002
RIMS4	58738
RIN3	175213
RING1	4215
RINL	10443
RINT1	35603
RIOK1	28229
RIOK2	22380
RIOK3	29853
RIOX1	2461
RIOX2	30634
RIPK1	51220
RIPK2	33248
RIPK4	27679
RIPOR1	17957
RIPPLY2	4250
RIPPLY3	13508
RIT1	13541
RITA1	6842
RLF	79534
RLIM	31648
RLN2	4850
RMC1	28337
RMDN1	42008
RMDN3	19452
RMI1	23713
RMI2	6325
RMND1	47419
RMND5A	57750
RMND5B	19554
RMRP	267
RN7SK	331
RN7SL1	298
RN7SL2	298
RN7SL3	298
RN7SL832P	2085
RNA28SN5	188092
RNA45SN2	13372
RNA45SN3	13308
RNA5S9	120
RNASE4	16655
RNASEH1	26520
RNASEH1-AS1	3364
RNASEH2A	7034
RNASEH2B	60782
RNASEH2C	3125
RNASEK	2116
RNASEL	15622
RNASET2	34437
RND1	8725
RND2	6810
RND3	19502
RNF10	43232
RNF103	20484
RNF11	37174
RNF111	109756
RNF112	6044
RNF113A	1258
RNF114	17488
RNF115	85227
RNF121	68875
RNF122	19374
RNF123	31972
RNF125	54394
RNF126	15688
RNF126P1	1317
RNF128	103178
RNF13	149450
RNF130	116692
RNF135	28872
RNF138	39687
RNF138P1	5700
RNF139	13851
RNF139-AS1	12066
RNF14	23454
RNF141	29514
RNF144A	158955
RNF144B	81524
RNF145	52644
RNF146	21878
RNF149	33100
RNF150	273662
RNF152	84939
RNF157	98019
RNF165	129122
RNF166	9907
RNF167	5130
RNF168	34982
RNF169	93564
RNF170	46968
RNF175	49864
RNF180	207026
RNF181	1963
RNF182	55563
RNF185	46837
RNF187	8806
RNF19A	79137
RNF19B	28360
RNF2	57045
RNF20	29491
RNF207	15180
RNF208	1076
RNF213	137937
RNF214	53783
RNF215	8590
RNF216	161616
RNF216P1	24184
RNF217	130089
RNF220	246564
RNF227	2994
RNF24	88244
RNF25	8110
RNF26	2782
RNF31	13786
RNF32	36467
RNF34	24269
RNF38	64797
RNF39	5585
RNF4	46750
RNF40	14695
RNF41	19743
RNF43	65082
RNF44	10690
RNF5	2388
RNF5P1	1082
RNF6	90256
RNF7	9262
RNF8	40751
RNFT1	12499
RNFT1-DT	31876
RNFT2	115340
RNGTT	353721
RNH1	12727
RNMT	37883
RNPC3	29538
RNPEP	23495
RNPEPL1	12888
RNPS1	15005
RNU12	148
RNU2-1	187
RNU4-1	143
RNU4-2	140
RNU5A-1	116
RNU5B-1	116
RNU5D-1	99
RNU5E-1	118
RNU5F-1	115
RNVU1-1	163
RNVU1-14	163
RNVU1-15	164
RNVU1-19	166
RNVU1-2A	164
RNVU1-7	163
RNVU1-8	140
RNY1	112
RNY4	95
RNY5	83
RO60	31902
ROBO1	1170759
ROBO2	609864
ROBO3	16039
ROCK1	164907
ROCK1P1	13156
ROCK2	165678
ROGDI	5988
ROM1	2380
ROMO1	1575
ROR1	407479
ROR2	227627
RORA	741018
RP2	45313
RP9	14606
RP9P	26355
RPA1	70077
RPA2	23271
RPA3	82089
RPAIN	13379
RPAP1	27081
RPAP2	102997
RPAP3	44781
RPARP-AS1	6476
RPE	19695
RPEL1	2129
RPF1	19086
RPF2	46246
RPGR	58346
RPGRIP1L	105706
RPH3AL	166854
RPIA	59256
RPL10	4274
RPL10A	2379
RPL11	5029
RPL12	3732
RPL13	6172
RPL13A	4753
RPL13AP20	659
RPL13AP5	657
RPL13AP6	652
RPL14	11248
RPL15	8086
RPL17	3984
RPL18	3847
RPL18A	3409
RPL19	4449
RPL19P12	1133
RPL21	5010
RPL21P28	565
RPL22	14575
RPL22L1	5319
RPL23	5861
RPL23A	4374
RPL23AP53	23973
RPL23AP7	15899
RPL23AP82	42551
RPL23AP87	13907
RPL23P8	522
RPL24	5627
RPL26	5677
RPL26L1	11042
RPL27	4681
RPL27A	7080
RPL28	17410
RPL29	2373
RPL3	6741
RPL30	3821
RPL31	17464
RPL31P11	1549
RPL32	7079
RPL32P3	16605
RPL34	9925
RPL35	4074
RPL35A	6420
RPL36	1580
RPL36A	5144
RPL36AL	2096
RPL37	9959
RPL37A	5242
RPL38	6977
RPL39	5126
RPL39L	18545
RPL4	6840
RPL41	1334
RPL5	9938
RPL6	13646
RPL7	3827
RPL7A	3208
RPL7L1	10318
RPL8	2621
RPL9	4823
RPLP0	4511
RPLP0P2	24413
RPLP1	3387
RPLP2	2909
RPN1	30849
RPN2	62576
RPP14	18452
RPP21	1738
RPP25	2354
RPP25L	1602
RPP30	36582
RPP38	7077
RPP40	9320
RPPH1	340
RPRD1A	77735
RPRD1B	58618
RPRD2	112454
RPRM	1424
RPRML	1097
RPS10	8615
RPS11	3274
RPS12	2995
RPS13	3279
RPS14	7104
RPS14P3	837
RPS15	2133
RPS15A	9039
RPS16	2812
RPS17	3707
RPS18	4440
RPS18P9	968
RPS19	12670
RPS19BP1	3655
RPS2	2768
RPS20	7211
RPS21	1417
RPS23	5034
RPS24	22943
RPS25	2625
RPS26	2779
RPS26P11	552
RPS27	1400
RPS27A	3950
RPS27L	9228
RPS28	1844
RPS29	15392
RPS2P32	1024
RPS3	22783
RPS3A	5014
RPS4X	5205
RPS5	7535
RPS6	4520
RPS6KA1	45264
RPS6KA2	453161
RPS6KA3	116998
RPS6KA4	13053
RPS6KA5	212780
RPS6KA6	129849
RPS6KB1	57451
RPS6KB2	6907
RPS6KC1	223541
